"","interval","steps","date"
"7559",1015,0,2012-10-15
"7560",1015,0,2012-10-11
"7561",1015,524,2012-10-14
"7563",1015,0,2012-10-12
"7564",1015,237,2012-11-07
"7565",1020,389,2012-10-07
"7566",1020,0,2012-11-28
"7567",1020,0,2012-11-26
"7568",1020,0,2012-11-22
"7570",1020,0,2012-11-12
"7571",1020,0,2012-10-22
"7572",1020,0,2012-11-15
"7573",1020,11,2012-11-27
"7574",1020,197,2012-11-13
"7575",1020,0,2012-10-03
"7576",1020,0,2012-11-02
"7578",1020,0,2012-11-03
"7579",1020,0,2012-11-24
"7580",1020,0,2012-11-21
"7581",1020,0,2012-10-29
"7582",1020,0,2012-10-19
"7583",1020,22,2012-10-26
"7584",1020,149,2012-11-06
"7586",1020,0,2012-10-15
"7587",1020,0,2012-10-21
"7588",1020,46,2012-10-12
"7589",1020,0,2012-11-11
"7590",1020,30,2012-10-10
"7591",1020,0,2012-10-28
"7592",1020,0,2012-10-31
"7593",1020,0,2012-10-05
"7594",1020,0,2012-10-04
"7595",1020,0,2012-10-20
"7596",1020,0,2012-10-02
"7597",1020,0,2012-10-11
"7598",1020,0,2012-10-23
"7599",1020,137,2012-10-24
"7600",1020,0,2012-11-29
"7601",1020,0,2012-10-17
"7602",1020,0,2012-10-27
"7603",1020,0,2012-11-20
"7604",1020,0,2012-10-25
"7606",1020,143,2012-10-16
"7607",1020,507,2012-10-14
"7608",1020,15,2012-10-13
"7610",1020,0,2012-11-08
"7611",1020,0,2012-10-30
"7612",1020,20,2012-11-25
"7613",1020,0,2012-10-09
"7614",1020,0,2012-11-18
"7616",1020,0,2012-11-23
"7617",1020,0,2012-10-18
"7618",1020,55,2012-11-16
"7620",1020,0,2012-11-17
"7621",1020,0,2012-10-06
"7623",1020,174,2012-11-07
"7624",1020,168,2012-11-05
"7625",1020,0,2012-11-19
"7626",1025,0,2012-10-22
"7627",1025,0,2012-10-05
"7628",1025,0,2012-10-02
"7629",1025,0,2012-10-26
"7630",1025,29,2012-10-13
"7632",1025,48,2012-10-25
"7633",1025,0,2012-11-03
"7634",1025,16,2012-11-22
"7635",1025,0,2012-10-20
"7637",1025,135,2012-11-06
"7638",1025,0,2012-11-21
"7639",1025,323,2012-10-24
"7640",1025,0,2012-10-21
"7641",1025,0,2012-10-03
"7642",1025,0,2012-11-27
"7643",1025,0,2012-11-20
"7644",1025,0,2012-11-11
"7645",1025,0,2012-10-18
"7647",1025,0,2012-10-04
"7649",1025,0,2012-11-28
"7651",1025,153,2012-11-13
"7652",1025,0,2012-11-19
"7653",1025,0,2012-10-15
"7654",1025,16,2012-10-17
"7655",1025,0,2012-11-12
"7656",1025,0,2012-11-07
"7657",1025,0,2012-10-10
"7659",1025,0,2012-11-26
"7660",1025,7,2012-10-16
"7661",1025,0,2012-10-31
"7662",1025,475,2012-11-16
"7663",1025,0,2012-10-29
"7664",1025,0,2012-10-19
"7665",1025,0,2012-11-15
"7666",1025,0,2012-10-09
"7668",1025,0,2012-10-30
"7669",1025,0,2012-11-17
"7670",1025,0,2012-11-29
"7671",1025,97,2012-11-23
"7672",1025,414,2012-10-07
"7673",1025,0,2012-10-28
"7674",1025,0,2012-11-08
"7675",1025,0,2012-11-18
"7676",1025,0,2012-10-11
"7677",1025,7,2012-10-12
"7678",1025,0,2012-11-02
"7679",1025,0,2012-10-23
"7680",1025,0,2012-10-06
"7681",1025,0,2012-11-05
"7683",1025,0,2012-10-27
"7684",1025,444,2012-11-25
"7685",1025,0,2012-11-24
"7686",1025,528,2012-10-14
"7687",1030,0,2012-10-05
"7689",1030,56,2012-11-22
"7690",1030,0,2012-10-26
"7691",1030,232,2012-10-16
"7692",1030,0,2012-11-21
"7693",1030,286,2012-10-24
"7695",1030,0,2012-10-02
"7696",1030,8,2012-11-13
"7697",1030,0,2012-10-03
"7698",1030,0,2012-10-10
"7699",1030,88,2012-10-07
"7700",1030,5,2012-11-12
"7701",1030,0,2012-10-04
"7702",1030,88,2012-10-13
"7703",1030,0,2012-10-20
"7705",1030,0,2012-10-19
"7706",1030,0,2012-11-06
"7707",1030,0,2012-10-23
"7708",1030,0,2012-10-21
"7709",1030,0,2012-10-30
"7710",1030,0,2012-11-20
"7711",1030,0,2012-11-29
"7712",1030,0,2012-11-05
"7713",1030,0,2012-10-18
"7715",1030,0,2012-11-03
"7716",1030,0,2012-11-24
"7717",1030,0,2012-10-29
"7718",1030,0,2012-11-28
"7719",1030,0,2012-11-15
"7720",1030,0,2012-11-19
"7721",1030,133,2012-10-09
"7722",1030,0,2012-10-12
"7723",1030,68,2012-11-07
"7724",1030,0,2012-10-27
"7725",1030,0,2012-11-27
"7726",1030,8,2012-11-02
"7727",1030,206,2012-10-31
"7729",1030,9,2012-11-26
"7730",1030,0,2012-10-22
"7731",1030,0,2012-10-11
"7732",1030,0,2012-10-15
"7733",1030,377,2012-11-25
"7735",1030,0,2012-10-17
"7736",1030,0,2012-10-25
"7737",1030,0,2012-11-18
"7739",1030,0,2012-10-28
"7740",1030,197,2012-11-16
"7741",1030,0,2012-11-17
"7742",1030,0,2012-11-08
"7743",1030,17,2012-11-23
"7745",1030,36,2012-11-11
"7746",1030,533,2012-10-14
"7747",1030,0,2012-10-06
"7748",1035,0,2012-10-04
"7749",1035,0,2012-11-22
"7750",1035,0,2012-10-26
"7752",1035,0,2012-10-21
"7754",1035,34,2012-11-07
"7755",1035,0,2012-10-23
"7756",1035,0,2012-10-16
"7757",1035,0,2012-10-20
"7758",1035,29,2012-11-12
"7759",1035,80,2012-11-02
"7760",1035,0,2012-11-13
"7761",1035,0,2012-11-21
"7763",1035,0,2012-10-29
"7764",1035,0,2012-11-17
"7765",1035,0,2012-10-15
"7766",1035,0,2012-11-05
"7767",1035,328,2012-10-12
"7768",1035,128,2012-10-31
"7770",1035,0,2012-10-05
"7771",1035,0,2012-10-07
"7772",1035,0,2012-11-03
"7773",1035,0,2012-11-06
"7775",1035,0,2012-10-22
"7776",1035,0,2012-10-24
"7778",1035,0,2012-10-27
"7779",1035,0,2012-10-30
"7780",1035,0,2012-10-03
"7781",1035,0,2012-10-25
"7782",1035,0,2012-11-18
"7783",1035,0,2012-10-18
"7785",1035,0,2012-11-15
"7786",1035,0,2012-11-08
"7787",1035,172,2012-11-16
"7788",1035,0,2012-10-06
"7789",1035,0,2012-10-17
"7791",1035,45,2012-10-09
"7792",1035,0,2012-11-23
"7793",1035,0,2012-11-20
"7794",1035,0,2012-10-28
"7795",1035,40,2012-10-10
"7796",1035,0,2012-11-27
"7797",1035,0,2012-10-13
"7798",1035,540,2012-10-14
"7799",1035,0,2012-11-28
"7800",1035,0,2012-10-11
"7801",1035,0,2012-10-02
"7802",1035,0,2012-11-24
"7803",1035,25,2012-11-11
"7804",1035,551,2012-11-25
"7805",1035,0,2012-11-19
"7806",1035,0,2012-11-29
"7807",1035,11,2012-11-26
"7808",1035,0,2012-10-19
"7809",1040,0,2012-10-27
"7810",1040,0,2012-11-03
"7811",1040,0,2012-11-02
"7813",1040,0,2012-11-22
"7814",1040,0,2012-11-13
"7815",1040,67,2012-10-31
"7817",1040,0,2012-11-17
"7820",1040,0,2012-11-08
"7821",1040,37,2012-11-12
"7822",1040,0,2012-11-18
"7823",1040,0,2012-11-23
"7824",1040,540,2012-10-14
"7825",1040,0,2012-10-28
"7826",1040,0,2012-11-21
"7827",1040,0,2012-10-26
"7828",1040,0,2012-10-16
"7829",1040,0,2012-10-24
"7831",1040,364,2012-11-25
"7832",1040,0,2012-10-02
"7833",1040,0,2012-10-17
"7834",1040,0,2012-11-11
"7835",1040,0,2012-10-25
"7836",1040,157,2012-11-27
"7837",1040,0,2012-11-24
"7838",1040,0,2012-11-05
"7839",1040,0,2012-10-18
"7841",1040,173,2012-11-16
"7842",1040,0,2012-11-19
"7843",1040,0,2012-10-05
"7846",1040,0,2012-10-22
"7847",1040,0,2012-11-07
"7848",1040,0,2012-11-20
"7849",1040,0,2012-10-15
"7850",1040,0,2012-10-03
"7851",1040,156,2012-10-12
"7852",1040,0,2012-10-21
"7853",1040,38,2012-10-10
"7854",1040,0,2012-10-07
"7855",1040,160,2012-10-19
"7856",1040,85,2012-10-20
"7857",1040,0,2012-10-29
"7858",1040,0,2012-10-11
"7859",1040,62,2012-11-26
"7860",1040,0,2012-10-23
"7861",1040,0,2012-11-28
"7862",1040,0,2012-10-09
"7863",1040,0,2012-10-13
"7864",1040,0,2012-11-15
"7865",1040,0,2012-10-06
"7866",1040,0,2012-11-06
"7867",1040,0,2012-11-29
"7868",1040,0,2012-10-30
"7869",1040,0,2012-10-04
"7870",1045,0,2012-10-23
"7871",1045,8,2012-10-31
"7872",1045,0,2012-10-16
"7874",1045,0,2012-10-02
"7875",1045,0,2012-11-23
"7876",1045,0,2012-11-08
"7877",1045,0,2012-11-17
"7878",1045,0,2012-11-24
"7879",1045,41,2012-10-26
"7881",1045,0,2012-11-18
"7882",1045,0,2012-11-21
"7883",1045,0,2012-10-03
"7884",1045,171,2012-10-24
"7885",1045,0,2012-11-13
"7886",1045,0,2012-10-17
"7888",1045,0,2012-10-25
"7890",1045,55,2012-11-12
"7891",1045,116,2012-11-26
"7892",1045,0,2012-10-18
"7893",1045,0,2012-10-09
"7894",1045,0,2012-10-07
"7895",1045,0,2012-11-15
"7896",1045,0,2012-10-05
"7897",1045,22,2012-10-13
"7898",1045,361,2012-11-25
"7899",1045,0,2012-10-11
"7900",1045,43,2012-11-22
"7902",1045,0,2012-10-15
"7903",1045,485,2012-11-27
"7904",1045,0,2012-11-02
"7905",1045,0,2012-11-05
"7906",1045,0,2012-11-07
"7907",1045,0,2012-11-03
"7909",1045,9,2012-11-19
"7910",1045,30,2012-10-20
"7912",1045,0,2012-11-06
"7913",1045,0,2012-10-12
"7914",1045,0,2012-10-21
"7915",1045,0,2012-11-20
"7916",1045,28,2012-11-11
"7917",1045,0,2012-10-10
"7918",1045,0,2012-11-29
"7919",1045,0,2012-11-28
"7920",1045,0,2012-10-28
"7921",1045,43,2012-10-19
"7922",1045,0,2012-10-22
"7923",1045,0,2012-10-30
"7924",1045,0,2012-10-29
"7925",1045,0,2012-10-06
"7927",1045,65,2012-10-14
"7928",1045,0,2012-10-27
"7929",1045,25,2012-11-16
"7930",1045,0,2012-10-04
"7932",1050,0,2012-10-16
"7933",1050,0,2012-11-08
"7934",1050,0,2012-11-17
"7935",1050,173,2012-10-24
"7936",1050,0,2012-11-13
"7937",1050,180,2012-11-26
"7938",1050,0,2012-10-07
"7940",1050,40,2012-11-22
"7941",1050,0,2012-10-02
"7942",1050,0,2012-10-17
"7943",1050,0,2012-11-06
"7944",1050,0,2012-11-02
"7945",1050,35,2012-11-18
"7946",1050,0,2012-11-03
"7947",1050,0,2012-10-03
"7949",1050,0,2012-11-24
"7950",1050,0,2012-10-27
"7952",1050,0,2012-10-13
"7953",1050,0,2012-10-11
"7955",1050,331,2012-11-25
"7956",1050,85,2012-11-12
"7957",1050,71,2012-11-27
"7958",1050,0,2012-10-15
"7959",1050,49,2012-10-21
"7960",1050,0,2012-10-09
"7961",1050,0,2012-10-25
"7962",1050,0,2012-10-10
"7963",1050,0,2012-11-19
"7964",1050,0,2012-10-05
"7965",1050,0,2012-10-20
"7966",1050,257,2012-10-19
"7968",1050,0,2012-10-23
"7970",1050,26,2012-11-11
"7971",1050,0,2012-11-05
"7972",1050,0,2012-10-06
"7973",1050,0,2012-11-28
"7974",1050,0,2012-10-28
"7975",1050,0,2012-10-18
"7976",1050,0,2012-11-21
"7977",1050,17,2012-10-26
"7978",1050,0,2012-10-04
"7979",1050,0,2012-11-16
"7980",1050,0,2012-10-29
"7981",1050,0,2012-11-23
"7983",1050,18,2012-11-20
"7984",1050,0,2012-10-12
"7985",1050,0,2012-11-15
"7986",1050,0,2012-11-07
"7987",1050,0,2012-10-31
"7988",1050,0,2012-10-22
"7989",1050,0,2012-11-29
"7990",1050,0,2012-10-30
"7991",1050,48,2012-10-14
"7992",1055,0,2012-11-03
"7993",1055,12,2012-11-27
"7994",1055,46,2012-11-20
"7995",1055,5,2012-11-26
"7996",1055,0,2012-10-23
"7997",1055,143,2012-11-22
"7998",1055,0,2012-11-21
"7999",1055,0,2012-10-11
"8000",1055,46,2012-10-14
"8001",1055,46,2012-10-16
"8003",1055,0,2012-10-27
"8005",1055,0,2012-10-17
"8007",1055,19,2012-10-07
"8008",1055,306,2012-10-26
"8009",1055,8,2012-11-19
"8010",1055,69,2012-10-13
"8011",1055,0,2012-10-29
"8012",1055,17,2012-10-21
"8013",1055,57,2012-10-09
"8015",1055,29,2012-11-12
"8016",1055,0,2012-10-15
"8018",1055,0,2012-11-28
"8019",1055,0,2012-10-25
"8020",1055,0,2012-10-05
"8021",1055,0,2012-11-06
"8022",1055,0,2012-10-30
"8023",1055,0,2012-10-20
"8024",1055,0,2012-10-12
"8025",1055,0,2012-10-06
"8026",1055,39,2012-11-11
"8027",1055,0,2012-11-07
"8028",1055,0,2012-10-18
"8029",1055,0,2012-10-03
"8030",1055,35,2012-11-13
"8031",1055,0,2012-10-04
"8032",1055,0,2012-10-22
"8033",1055,31,2012-10-19
"8034",1055,0,2012-11-08
"8035",1055,143,2012-11-17
"8037",1055,38,2012-11-29
"8038",1055,0,2012-11-02
"8039",1055,0,2012-11-15
"8040",1055,0,2012-10-10
"8041",1055,0,2012-11-05
"8042",1055,0,2012-11-16
"8044",1055,332,2012-11-25
"8045",1055,0,2012-11-24
"8046",1055,84,2012-10-24
"8048",1055,0,2012-10-28
"8049",1055,173,2012-11-18
"8050",1055,0,2012-11-23
"8051",1055,0,2012-10-02
"8052",1055,15,2012-10-31
"8053",1100,0,2012-11-27
"8054",1100,0,2012-10-17
"8055",1100,0,2012-10-26
"8056",1100,0,2012-10-29
"8057",1100,27,2012-11-12
"8059",1100,0,2012-11-03
"8060",1100,98,2012-10-21
"8061",1100,0,2012-11-13
"8062",1100,0,2012-11-06
"8063",1100,0,2012-10-18
"8066",1100,0,2012-10-30
"8067",1100,0,2012-11-20
"8069",1100,0,2012-10-16
"8070",1100,0,2012-10-07
"8071",1100,0,2012-11-21
"8072",1100,0,2012-11-05
"8073",1100,0,2012-11-28
"8074",1100,0,2012-10-20
"8075",1100,0,2012-10-05
"8076",1100,202,2012-11-22
"8077",1100,0,2012-10-04
"8078",1100,5,2012-10-24
"8079",1100,0,2012-11-29
"8080",1100,0,2012-11-07
"8081",1100,143,2012-10-14
"8082",1100,129,2012-10-12
"8083",1100,7,2012-10-25
"8084",1100,0,2012-10-15
"8085",1100,95,2012-10-22
"8087",1100,0,2012-11-16
"8088",1100,0,2012-10-19
"8089",1100,0,2012-11-19
"8090",1100,15,2012-11-23
"8091",1100,22,2012-10-13
"8092",1100,0,2012-11-08
"8093",1100,0,2012-10-06
"8094",1100,30,2012-11-18
"8095",1100,0,2012-10-27
"8096",1100,0,2012-11-02
"8098",1100,0,2012-11-15
"8099",1100,0,2012-11-24
"8100",1100,0,2012-10-28
"8102",1100,262,2012-11-17
"8103",1100,0,2012-10-02
"8104",1100,20,2012-10-31
"8105",1100,260,2012-10-23
"8106",1100,33,2012-11-11
"8107",1100,286,2012-11-25
"8108",1100,0,2012-10-09
"8109",1100,0,2012-10-10
"8111",1100,0,2012-10-03
"8112",1100,0,2012-10-11
"8113",1100,28,2012-11-26
"8114",1105,281,2012-11-22
"8115",1105,0,2012-10-25
"8116",1105,0,2012-11-13
"8118",1105,0,2012-10-24
"8119",1105,47,2012-11-19
"8120",1105,0,2012-11-05
"8122",1105,0,2012-10-27
"8123",1105,0,2012-10-09
"8124",1105,0,2012-11-16
"8125",1105,0,2012-10-02
"8127",1105,0,2012-11-21
"8128",1105,16,2012-10-07
"8129",1105,0,2012-11-15
"8130",1105,0,2012-10-29
"8131",1105,0,2012-10-26
"8132",1105,0,2012-11-03
"8133",1105,0,2012-11-07
"8134",1105,0,2012-10-06
"8135",1105,0,2012-10-30
"8136",1105,0,2012-10-14
"8137",1105,0,2012-10-15
"8138",1105,0,2012-11-02
"8139",1105,0,2012-10-16
"8140",1105,0,2012-10-03
"8141",1105,13,2012-10-20
"8143",1105,0,2012-11-28
"8144",1105,0,2012-10-19
"8145",1105,122,2012-10-21
"8146",1105,16,2012-10-17
"8147",1105,0,2012-11-08
"8148",1105,0,2012-11-20
"8149",1105,320,2012-11-25
"8151",1105,33,2012-11-11
"8152",1105,0,2012-10-31
"8153",1105,0,2012-10-18
"8154",1105,29,2012-10-22
"8155",1105,0,2012-11-24
"8156",1105,0,2012-11-06
"8157",1105,0,2012-10-04
"8158",1105,182,2012-10-23
"8160",1105,0,2012-10-11
"8162",1105,10,2012-11-18
"8164",1105,25,2012-11-12
"8165",1105,339,2012-10-12
"8166",1105,0,2012-10-05
"8167",1105,0,2012-10-13
"8168",1105,32,2012-11-26
"8169",1105,0,2012-10-10
"8170",1105,103,2012-11-17
"8171",1105,0,2012-11-23
"8172",1105,0,2012-11-29
"8173",1105,0,2012-11-27
"8174",1105,5,2012-10-28
"8175",1110,0,2012-10-09
"8176",1110,0,2012-11-03
"8177",1110,35,2012-10-21
"8178",1110,8,2012-10-23
"8179",1110,0,2012-10-31
"8180",1110,0,2012-10-30
"8181",1110,17,2012-10-17
"8182",1110,0,2012-10-27
"8183",1110,27,2012-11-22
"8184",1110,0,2012-10-26
"8185",1110,0,2012-11-21
"8187",1110,0,2012-11-08
"8188",1110,0,2012-11-20
"8189",1110,0,2012-11-16
"8191",1110,51,2012-10-25
"8192",1110,0,2012-11-02
"8193",1110,79,2012-10-14
"8196",1110,0,2012-11-15
"8197",1110,0,2012-11-13
"8198",1110,0,2012-10-04
"8199",1110,0,2012-11-19
"8201",1110,0,2012-10-02
"8203",1110,0,2012-10-11
"8204",1110,28,2012-11-12
"8205",1110,0,2012-10-15
"8206",1110,0,2012-10-03
"8207",1110,0,2012-10-16
"8208",1110,0,2012-11-05
"8210",1110,0,2012-10-20
"8211",1110,0,2012-10-07
"8212",1110,7,2012-10-29
"8213",1110,6,2012-11-06
"8214",1110,197,2012-11-17
"8216",1110,8,2012-11-26
"8217",1110,0,2012-11-23
"8218",1110,0,2012-11-29
"8219",1110,0,2012-11-11
"8220",1110,96,2012-10-22
"8221",1110,0,2012-11-27
"8222",1110,0,2012-11-24
"8223",1110,0,2012-10-10
"8224",1110,301,2012-11-25
"8225",1110,0,2012-10-05
"8226",1110,0,2012-11-28
"8227",1110,0,2012-10-24
"8228",1110,0,2012-10-06
"8229",1110,0,2012-11-18
"8230",1110,0,2012-11-07
"8231",1110,100,2012-10-28
"8232",1110,0,2012-10-18
"8233",1110,150,2012-10-12
"8234",1110,0,2012-10-19
"8235",1110,20,2012-10-13
"8237",1115,0,2012-10-16
"8238",1115,0,2012-10-26
"8239",1115,0,2012-11-19
"8240",1115,0,2012-10-27
"8241",1115,0,2012-11-08
"8243",1115,0,2012-10-02
"8244",1115,0,2012-11-23
"8245",1115,0,2012-11-13
"8246",1115,0,2012-10-15
"8247",1115,0,2012-10-03
"8248",1115,0,2012-11-21
"8249",1115,212,2012-11-17
"8250",1115,72,2012-10-10
"8251",1115,0,2012-11-03
"8252",1115,0,2012-10-07
"8253",1115,0,2012-10-25
"8254",1115,0,2012-10-05
"8255",1115,275,2012-11-25
"8258",1115,0,2012-10-12
"8259",1115,0,2012-10-06
"8260",1115,0,2012-11-12
"8261",1115,50,2012-11-26
"8262",1115,70,2012-11-22
"8265",1115,0,2012-11-15
"8267",1115,0,2012-10-20
"8268",1115,0,2012-10-24
"8269",1115,199,2012-10-17
"8270",1115,0,2012-11-02
"8271",1115,0,2012-11-28
"8272",1115,0,2012-11-07
"8273",1115,0,2012-11-18
"8274",1115,0,2012-10-31
"8275",1115,0,2012-10-29
"8276",1115,0,2012-11-24
"8278",1115,0,2012-10-11
"8279",1115,0,2012-11-27
"8280",1115,0,2012-10-04
"8281",1115,0,2012-10-19
"8282",1115,0,2012-11-11
"8283",1115,0,2012-10-18
"8284",1115,0,2012-11-29
"8285",1115,0,2012-11-20
"8286",1115,149,2012-10-28
"8287",1115,11,2012-11-06
"8288",1115,107,2012-10-22
"8289",1115,0,2012-10-09
"8290",1115,80,2012-10-13
"8291",1115,0,2012-10-14
"8292",1115,66,2012-10-23
"8293",1115,0,2012-11-16
"8294",1115,59,2012-10-21
"8295",1115,0,2012-11-05
"8296",1115,4,2012-10-30
"8298",1120,0,2012-11-23
"8300",1120,21,2012-11-17
"8301",1120,0,2012-11-02
"8303",1120,0,2012-10-16
"8304",1120,0,2012-11-18
"8306",1120,0,2012-11-13
"8307",1120,0,2012-11-19
"8308",1120,0,2012-11-03
"8309",1120,319,2012-11-25
"8310",1120,429,2012-10-17
"8311",1120,0,2012-10-02
"8313",1120,0,2012-11-12
"8314",1120,0,2012-11-27
"8315",1120,52,2012-10-25
"8316",1120,0,2012-11-21
"8317",1120,0,2012-10-28
"8319",1120,0,2012-10-07
"8321",1120,0,2012-10-05
"8322",1120,0,2012-10-24
"8323",1120,0,2012-10-11
"8324",1120,106,2012-11-22
"8325",1120,0,2012-11-08
"8327",1120,0,2012-11-11
"8328",1120,76,2012-11-26
"8329",1120,0,2012-11-24
"8330",1120,0,2012-10-03
"8331",1120,0,2012-10-18
"8332",1120,0,2012-10-31
"8333",1120,0,2012-10-29
"8334",1120,0,2012-11-28
"8335",1120,6,2012-10-13
"8336",1120,0,2012-10-26
"8337",1120,0,2012-10-15
"8338",1120,0,2012-11-06
"8339",1120,0,2012-11-20
"8340",1120,0,2012-10-14
"8341",1120,37,2012-10-10
"8342",1120,179,2012-10-21
"8343",1120,39,2012-10-27
"8344",1120,0,2012-11-05
"8345",1120,152,2012-10-19
"8346",1120,0,2012-10-12
"8347",1120,0,2012-11-15
"8348",1120,22,2012-10-20
"8349",1120,0,2012-10-23
"8350",1120,0,2012-10-09
"8351",1120,0,2012-10-06
"8352",1120,21,2012-10-30
"8353",1120,0,2012-11-07
"8354",1120,45,2012-10-22
"8355",1120,0,2012-11-29
"8356",1120,0,2012-10-04
"8357",1120,0,2012-11-16
"8358",1125,0,2012-10-02
"8359",1125,0,2012-10-15
"8360",1125,0,2012-11-21
"8361",1125,0,2012-11-13
"8364",1125,0,2012-10-17
"8366",1125,97,2012-11-25
"8368",1125,0,2012-11-12
"8369",1125,0,2012-10-25
"8370",1125,0,2012-10-16
"8371",1125,0,2012-10-24
"8372",1125,0,2012-11-18
"8373",1125,29,2012-11-03
"8375",1125,0,2012-11-11
"8376",1125,79,2012-10-13
"8377",1125,0,2012-10-29
"8378",1125,107,2012-11-22
"8379",1125,7,2012-10-11
"8380",1125,0,2012-10-23
"8381",1125,0,2012-10-12
"8382",1125,0,2012-11-20
"8383",1125,0,2012-11-02
"8384",1125,76,2012-11-26
"8385",1125,0,2012-10-18
"8386",1125,0,2012-10-03
"8387",1125,0,2012-11-24
"8388",1125,0,2012-10-05
"8389",1125,11,2012-10-20
"8390",1125,52,2012-10-22
"8391",1125,0,2012-11-06
"8392",1125,0,2012-10-26
"8393",1125,0,2012-11-19
"8394",1125,43,2012-11-29
"8395",1125,203,2012-10-21
"8396",1125,0,2012-11-27
"8397",1125,0,2012-11-05
"8398",1125,0,2012-10-09
"8399",1125,55,2012-11-23
"8400",1125,362,2012-10-19
"8401",1125,68,2012-10-07
"8402",1125,0,2012-11-28
"8403",1125,0,2012-11-16
"8404",1125,0,2012-10-06
"8405",1125,0,2012-10-14
"8406",1125,0,2012-11-07
"8407",1125,0,2012-10-27
"8408",1125,180,2012-10-04
"8410",1125,0,2012-10-31
"8411",1125,0,2012-11-15
"8412",1125,7,2012-11-17
"8413",1125,0,2012-10-10
"8414",1125,27,2012-10-30
"8415",1125,0,2012-11-08
"8417",1125,0,2012-10-28
"8421",1130,0,2012-10-15
"8422",1130,88,2012-11-26
"8423",1130,5,2012-11-22
"8424",1130,0,2012-10-16
"8425",1130,186,2012-10-17
"8426",1130,0,2012-11-27
"8427",1130,0,2012-10-24
"8429",1130,0,2012-10-18
"8430",1130,6,2012-10-13
"8431",1130,46,2012-10-11
"8432",1130,46,2012-10-26
"8433",1130,0,2012-11-28
"8434",1130,0,2012-10-02
"8435",1130,0,2012-10-05
"8436",1130,27,2012-11-12
"8437",1130,0,2012-11-06
"8438",1130,0,2012-11-02
"8439",1130,0,2012-10-09
"8440",1130,10,2012-11-11
"8441",1130,0,2012-10-25
"8443",1130,21,2012-10-04
"8444",1130,0,2012-10-20
"8445",1130,0,2012-10-29
"8446",1130,0,2012-11-15
"8447",1130,0,2012-11-19
"8449",1130,0,2012-10-30
"8450",1130,70,2012-10-12
"8451",1130,0,2012-11-05
"8452",1130,29,2012-11-23
"8454",1130,0,2012-11-21
"8456",1130,64,2012-10-07
"8457",1130,527,2012-10-22
"8458",1130,0,2012-11-13
"8459",1130,0,2012-11-20
"8460",1130,117,2012-10-21
"8461",1130,62,2012-10-23
"8462",1130,0,2012-11-29
"8463",1130,12,2012-11-03
"8464",1130,29,2012-11-18
"8465",1130,163,2012-11-25
"8466",1130,0,2012-11-16
"8467",1130,167,2012-10-19
"8468",1130,0,2012-11-07
"8469",1130,0,2012-11-24
"8470",1130,0,2012-10-31
"8472",1130,0,2012-10-10
"8473",1130,0,2012-10-14
"8474",1130,0,2012-10-27
"8475",1130,0,2012-10-03
"8476",1130,0,2012-10-28
"8477",1130,0,2012-10-06
"8478",1130,0,2012-11-08
"8479",1130,97,2012-11-17
"8480",1135,0,2012-11-22
"8481",1135,0,2012-10-29
"8482",1135,0,2012-11-27
"8484",1135,313,2012-10-26
"8485",1135,0,2012-11-21
"8487",1135,0,2012-10-24
"8488",1135,35,2012-11-12
"8489",1135,69,2012-10-20
"8490",1135,0,2012-11-02
"8491",1135,0,2012-10-27
"8493",1135,0,2012-10-09
"8494",1135,0,2012-10-05
"8495",1135,290,2012-10-19
"8496",1135,0,2012-10-21
"8497",1135,0,2012-11-28
"8498",1135,0,2012-11-11
"8499",1135,0,2012-11-05
"8500",1135,79,2012-10-13
"8501",1135,25,2012-10-10
"8502",1135,0,2012-11-13
"8503",1135,22,2012-11-16
"8504",1135,38,2012-11-20
"8505",1135,0,2012-11-29
"8506",1135,0,2012-10-14
"8507",1135,0,2012-10-25
"8508",1135,60,2012-11-03
"8509",1135,0,2012-10-16
"8511",1135,729,2012-10-22
"8513",1135,0,2012-11-06
"8514",1135,0,2012-11-07
"8515",1135,114,2012-10-23
"8516",1135,0,2012-11-08
"8517",1135,0,2012-10-30
"8518",1135,38,2012-10-15
"8519",1135,35,2012-11-23
"8521",1135,0,2012-10-18
"8522",1135,0,2012-11-15
"8523",1135,0,2012-10-07
"8525",1135,0,2012-10-04
"8526",1135,95,2012-10-06
"8528",1135,0,2012-11-19
"8529",1135,72,2012-10-03
"8530",1135,86,2012-10-28
"8531",1135,88,2012-11-26
"8532",1135,0,2012-10-02
"8533",1135,0,2012-10-11
"8534",1135,10,2012-11-17
"8535",1135,0,2012-11-24
"8536",1135,0,2012-10-31
"8537",1135,47,2012-11-18
"8538",1135,160,2012-10-17
"8539",1135,244,2012-11-25
"8540",1135,0,2012-10-12
"8542",1140,0,2012-11-05
"8543",1140,0,2012-11-13
"8544",1140,75,2012-10-20
"8545",1140,62,2012-11-12
"8546",1140,20,2012-10-23
"8547",1140,8,2012-11-03
"8548",1140,0,2012-10-05
"8549",1140,0,2012-10-09
"8550",1140,0,2012-10-30
"8551",1140,64,2012-10-06
"8552",1140,0,2012-11-28
"8553",1140,20,2012-10-26
"8554",1140,18,2012-11-06
"8555",1140,0,2012-11-21
"8557",1140,118,2012-10-07
"8558",1140,43,2012-10-21
"8559",1140,0,2012-11-19
"8561",1140,0,2012-10-27
"8562",1140,0,2012-10-25
"8563",1140,0,2012-10-14
"8566",1140,0,2012-11-15
